key,value
43596,43596
36458,36458
50280,50280
44679,44679
29123,29123
39430,39430
32604,32604
50515,50515
19918,19918
44285,44285
44240,44240
41366,41366
40226,40226
49770,49770
10208,10208
43328,43328
36365,36365
47960,47960
50686,50686
38674,38674
40991,40991
47660,47660
47609,47609
4326,4326
38785,38785
39495,39495
24275,24275
42139,42139
35228,35228
45571,45571
31553,31553
32397,32397
38734,38734
44225,44225
37322,37322
45602,45602
45796,45796
32430,32430
36173,36173
33955,33955
720,720
37575,37575
41036,41036
44075,44075
26678,26678
33349,33349
545,545
22266,22266
35582,35582
32146,32146
6651,6651
14666,14666
42273,42273
42093,42093
35172,35172
50331,50331
48886,48886
43979,43979
42836,42836
43761,43761
33101,33101
12987,12987
42466,42466
31481,31481
45042,45042
50458,50458
15812,15812
31592,31592
7132,7132
35212,35212
32968,32968
31745,31745
41913,41913
32507,32507
43473,43473
49498,49498
43412,43412
46781,46781
32296,32296
32797,32797
16987,16987
48501,48501
25965,25965
51083,51083
10183,10183
32453,32453
4056,4056
17201,17201
33748,33748
46102,46102
23202,23202
26614,26614
39140,39140
34221,34221
1791,1791
35458,35458
36694,36694
42244,42244
19268,19268
51091,51091
44002,44002
37888,37888
14899,14899
46931,46931
43551,43551
39621,39621
32901,32901
35887,35887
6503,6503
46386,46386
35236,35236
37677,37677
32803,32803
45220,45220
43121,43121
38757,38757
38196,38196
36623,36623
50576,50576
46184,46184
18605,18605
2364,2364
32698,32698
40270,40270
47140,47140
49999,49999
31783,31783
10891,10891
46185,46185
22021,22021
50023,50023
43560,43560
46993,46993
48955,48955
11969,11969
40078,40078
46770,46770
40521,40521
49171,49171
39855,39855
50630,50630
44216,44216
41246,41246
46178,46178
41046,41046
32064,32064
4654,4654
49684,49684
43331,43331
42927,42927
1076,1076
37049,37049
44892,44892
39020,39020
50756,50756
47082,47082
34357,34357
30478,30478
48584,48584
47796,47796
30534,30534
39039,39039
27142,27142
40769,40769
40695,40695
31457,31457
44472,44472
38910,38910
34121,34121
11184,11184
48812,48812
34458,34458
27537,27537
39478,39478
39671,39671
36081,36081
46022,46022
8148,8148
38982,38982
42513,42513
44610,44610
35985,35985
50106,50106
34228,34228
49496,49496
47198,47198
33333,33333
38533,38533
50990,50990
38902,38902
2529,2529
37193,37193
47606,47606
6868,6868
41075,41075
43622,43622
36453,36453
37186,37186
34610,34610
34732,34732
44298,44298
46584,46584
23019,23019
46339,46339
13773,13773
30449,30449
33967,33967
37594,37594
45515,45515
42650,42650
48051,48051
37786,37786
40770,40770
14585,14585
40432,40432
41447,41447
14720,14720
40737,40737
50000,50000
38238,38238
41755,41755
49696,49696
34655,34655
44393,44393
36579,36579
3468,3468
44000,44000
47058,47058
11255,11255
31762,31762
51112,51112
29581,29581
43490,43490
8773,8773
32763,32763
38765,38765
32180,32180
46897,46897
37222,37222
48161,48161
49910,49910
47856,47856
42886,42886
32818,32818
25347,25347
36784,36784
37138,37138
43544,43544
33063,33063
43425,43425
39152,39152
42977,42977
44395,44395
25713,25713
34168,34168
39322,39322
32302,32302
35024,35024
43103,43103
30723,30723
32047,32047
43468,43468
44207,44207
49009,49009
35596,35596
43767,43767
43700,43700
51000,51000
16123,16123
36411,36411
25254,25254
44706,44706
32425,32425
50500,50500
25470,25470
45386,45386
37972,37972
44799,44799
48375,48375
40310,40310
37729,37729
32704,32704
36249,36249
34662,34662
28796,28796
42287,42287
40697,40697
32062,32062
48744,48744
30889,30889
42126,42126
36023,36023
42821,42821
44657,44657
37005,37005
31637,31637
17723,17723
30041,30041
50387,50387
12291,12291
47668,47668
31435,31435
50127,50127
25799,25799
47788,47788
17406,17406
27810,27810
12517,12517
40848,40848
45158,45158
50274,50274
40123,40123
49365,49365
51126,51126
38865,38865
38286,38286
46721,46721
35892,35892
45462,45462
46936,46936
38075,38075
41506,41506
8216,8216
34460,34460
44719,44719
39222,39222
36728,36728
47054,47054
39132,39132
41375,41375
41132,41132
48026,48026
50027,50027
33547,33547
1181,1181
26086,26086
34201,34201
39237,39237
35475,35475
5121,5121
38542,38542
49957,49957
15071,15071
48499,48499
1511,1511
6470,6470
44722,44722
45294,45294
44148,44148
34249,34249
40293,40293
4494,4494
43628,43628
42486,42486
33806,33806
16947,16947
44047,44047
39540,39540
43291,43291
49590,49590
37105,37105
46597,46597
46390,46390
37559,37559
49788,49788
4239,4239
44598,44598
33911,33911
44132,44132
3581,3581
31645,31645
46073,46073
43582,43582
31170,31170
46386,46386
38712,38712
43457,43457
47181,47181
48171,48171
37128,37128
31517,31517
42869,42869
49352,49352
45118,45118
47113,47113
48839,48839
41384,41384
36358,36358
38246,38246
45088,45088
1973,1973
44007,44007
43063,43063
6977,6977
45027,45027
51124,51124
35206,35206
29038,29038
34036,34036
36100,36100
36425,36425
47667,47667
37421,37421
40886,40886
36407,36407
43765,43765
38997,38997
34617,34617
8207,8207
50985,50985
42030,42030
41344,41344
41795,41795
22743,22743
32190,32190
47971,47971
31395,31395
36779,36779
51002,51002
38348,38348
43701,43701
34404,34404
252,252
35313,35313
26882,26882
42928,42928
14866,14866
44163,44163
49726,49726
4132,4132
49892,49892
19294,19294
46182,46182
33305,33305
35932,35932
37610,37610
39413,39413
32610,32610
42645,42645
40329,40329
36525,36525
43911,43911
37927,37927
13863,13863
47745,47745
35517,35517
45000,45000
42146,42146
31313,31313
36413,36413
36269,36269
39726,39726
41577,41577
46730,46730
35243,35243
46080,46080
40553,40553
25959,25959
36220,36220
45279,45279
48978,48978
33466,33466
37728,37728
50623,50623
32023,32023
22508,22508
49889,49889
42887,42887
50645,50645
43956,43956
1455,1455
42591,42591
25839,25839
31799,31799
34343,34343
38398,38398
39227,39227
30907,30907
42146,42146
39598,39598
32883,32883
37927,37927
43474,43474
51002,51002
32084,32084
31927,31927
49345,49345
40151,40151
51023,51023
32901,32901
47585,47585
14113,14113
16559,16559
37249,37249
17213,17213
32696,32696
44996,44996
36704,36704
11973,11973
33652,33652
40091,40091
39955,39955
4520,4520
39386,39386
39733,39733
34107,34107
51053,51053
39281,39281
37150,37150
36136,36136
206,206
41262,41262
31213,31213
44158,44158
38870,38870
40252,40252
33068,33068
35397,35397
7902,7902
42933,42933
39009,39009
34744,34744
23900,23900
32852,32852
40368,40368
33277,33277
45946,45946
43844,43844
48386,48386
20305,20305
40160,40160
40203,40203
47968,47968
40785,40785
39736,39736
17005,17005
37391,37391
33922,33922
44528,44528
40179,40179
45483,45483
34587,34587
37842,37842
32032,32032
49880,49880
50632,50632
43409,43409
44093,44093
46204,46204
33641,33641
31669,31669
48889,48889
43546,43546
35437,35437
30109,30109
12863,12863
42724,42724
49528,49528
11353,11353
49483,49483
35344,35344
40244,40244
8109,8109
41656,41656
47305,47305
30250,30250
42468,42468
45309,45309
48495,48495
33133,33133
37008,37008
49605,49605
41124,41124
48971,48971
12219,12219
39837,39837
30973,30973
23549,23549
38074,38074
46280,46280
10459,10459
44311,44311
47866,47866
39427,39427
36659,36659
37474,37474
4090,4090
18278,18278
32507,32507
49150,49150
25595,25595
16622,16622
40913,40913
44227,44227
48447,48447
48383,48383
44964,44964
36955,36955
43401,43401
31615,31615
32909,32909
43733,43733
42206,42206
42650,42650
33862,33862
50224,50224
37856,37856
36372,36372
37360,37360
35025,35025
45706,45706
4946,4946
28989,28989
41020,41020
42337,42337
35989,35989
41022,41022
24806,24806
48709,48709
44603,44603
49029,49029
49047,49047
34567,34567
39392,39392
4943,4943
13071,13071
50545,50545
46545,46545
50907,50907
37473,37473
48992,48992
32187,32187
42589,42589
43901,43901
45004,45004
40158,40158
47519,47519
46349,46349
36431,36431
51170,51170
33040,33040
47432,47432
40898,40898
44714,44714
27679,27679
36937,36937
46773,46773
31635,31635
31682,31682
40573,40573
35919,35919
16795,16795
41363,41363
44374,44374
33040,33040
11188,11188
45027,45027
44423,44423
39027,39027
42606,42606
48764,48764
12368,12368
16348,16348
47667,47667
50527,50527
39986,39986
31616,31616
36824,36824
44138,44138
39430,39430
31024,31024
49442,49442
38592,38592
44142,44142
19099,19099
41565,41565
36605,36605
40505,40505
41676,41676
10387,10387
37907,37907
46955,46955
42797,42797
41082,41082
38713,38713
39157,39157
36009,36009
41924,41924
33042,33042
31783,31783
45171,45171
35266,35266
39490,39490
4365,4365
6956,6956
32947,32947
35947,35947
16506,16506
39771,39771
39095,39095
31518,31518
43402,43402
35702,35702
43384,43384
601,601
21082,21082
38057,38057
35351,35351
8272,8272
8776,8776
30750,30750
32415,32415
20955,20955
28804,28804
42973,42973
32595,32595
17310,17310
49151,49151
37651,37651
39731,39731
3651,3651
50571,50571
35236,35236
47738,47738
46428,46428
31513,31513
49917,49917
41236,41236
39286,39286
47112,47112
38101,38101
31046,31046
30167,30167
48903,48903
19683,19683
33146,33146
44145,44145
29769,29769
39866,39866
24238,24238
39522,39522
42881,42881
31492,31492
16514,16514
36172,36172
1687,1687
45785,45785
43236,43236
49895,49895
50485,50485
40812,40812
40922,40922
43724,43724
46604,46604
49078,49078
14935,14935
37749,37749
45421,45421
45939,45939
35722,35722
7518,7518
50305,50305
13728,13728
41239,41239
37460,37460
30847,30847
43105,43105
50186,50186
30386,30386
20984,20984
6735,6735
26860,26860
40197,40197
34302,34302
32634,32634
31386,31386
31793,31793
40690,40690
18273,18273
48328,48328
31324,31324
43149,43149
11690,11690
47919,47919
45007,45007
47807,47807
41169,41169
36566,36566
23984,23984
41188,41188
31286,31286
37632,37632
48464,48464
47639,47639
43059,43059
30346,30346
5330,5330
34574,34574
49021,49021
36072,36072
21976,21976
35456,35456
35950,35950
40646,40646
47347,47347
33878,33878
47392,47392
48206,48206
10036,10036
48772,48772
43157,43157
41075,41075
41196,41196
45993,45993
27262,27262
32202,32202
38127,38127
51052,51052
31428,31428
34560,34560
31973,31973
7079,7079
43594,43594
34925,34925
46819,46819
49860,49860
48994,48994
20850,20850
31761,31761
45068,45068
43578,43578
43064,43064
46425,46425
39075,39075
41120,41120
50206,50206
28380,28380
48400,48400
36343,36343
33815,33815
44744,44744
50913,50913
39814,39814
10804,10804
48042,48042
39255,39255
1710,1710
31388,31388
35776,35776
24240,24240
33718,33718
27698,27698
41906,41906
2255,2255
13121,13121
44710,44710
23367,23367
8333,8333
38648,38648
28651,28651
4522,4522
1421,1421
124,124
33404,33404
6878,6878
41719,41719
36442,36442
28183,28183
42371,42371
29611,29611
324,324
30952,30952
37955,37955
32177,32177
39638,39638
38880,38880
39814,39814
28677,28677
16229,16229
314,314
27132,27132
15849,15849
21751,21751
36537,36537
48195,48195
33915,33915
32570,32570
22130,22130
46983,46983
32446,32446
42731,42731
46247,46247
45017,45017
46609,46609
43226,43226
49586,49586
33574,33574
32079,32079
45300,45300
48829,48829
8956,8956
20495,20495
36297,36297
43648,43648
43076,43076
38098,38098
2750,2750
14263,14263
16206,16206
45968,45968
46431,46431
44011,44011
32277,32277
44029,44029
34924,34924
32176,32176
20314,20314
37639,37639
37642,37642
46830,46830
32998,32998
49209,49209
28791,28791
38253,38253
42497,42497
46660,46660
36215,36215
3624,3624
44223,44223
28162,28162
41499,41499
36012,36012
33038,33038
42791,42791
23844,23844
50600,50600
20818,20818
386,386
50059,50059
31433,31433
35020,35020
37264,37264
41725,41725
44119,44119
51002,51002
10989,10989
36253,36253
42656,42656
45019,45019
46635,46635
47258,47258
26596,26596
6376,6376
31870,31870
45274,45274
42521,42521
37356,37356
24364,24364
48837,48837
45911,45911
1526,1526
39606,39606
32540,32540
34282,34282
48795,48795
37750,37750
50902,50902
48512,48512
8196,8196
12246,12246
50401,50401
35143,35143
1750,1750
2869,2869
32899,32899
39641,39641
9553,9553
42857,42857
40094,40094
23239,23239
10168,10168
21056,21056
16660,16660
31268,31268
42177,42177
35338,35338
21158,21158
19886,19886
32884,32884
34229,34229
48030,48030
18902,18902
25466,25466
35207,35207
34355,34355
5574,5574
39895,39895
43060,43060
37351,37351
50416,50416
49062,49062
38151,38151
35780,35780
50827,50827
46878,46878
34415,34415
51056,51056
38239,38239
38000,38000
47643,47643
44775,44775
35775,35775
37409,37409
36881,36881
49776,49776
18205,18205
44983,44983
37867,37867
12634,12634
5431,5431
32323,32323
44626,44626
36394,36394
10979,10979
34381,34381
50981,50981
6257,6257
40260,40260
9919,9919
41371,41371
37247,37247
48215,48215
35592,35592
34064,34064
38162,38162
48312,48312
49091,49091
13407,13407
25114,25114
50193,50193
40580,40580
33538,33538
46278,46278
39018,39018
31137,31137
34848,34848
35059,35059
41333,41333
51035,51035
38160,38160
28619,28619
13160,13160
46173,46173
17233,17233
21536,21536
36029,36029
41229,41229
40918,40918
48733,48733
17500,17500
15246,15246
50219,50219
13371,13371
15711,15711
32915,32915
38439,38439
27014,27014
40509,40509
47447,47447
37374,37374
35848,35848
32624,32624
39008,39008
36704,36704
37777,37777
2046,2046
6348,6348
47871,47871
47015,47015
50863,50863
43332,43332
30959,30959
40886,40886
34899,34899
41025,41025
17934,17934
31745,31745
49469,49469
49113,49113
37515,37515
37758,37758
45382,45382
32904,32904
4679,4679
35913,35913
48537,48537
44039,44039
40079,40079
9512,9512
35094,35094
43569,43569
43416,43416
32117,32117
17338,17338
38951,38951
9357,9357
10138,10138
24858,24858
49289,49289
33488,33488
44317,44317
38607,38607
20027,20027
42701,42701
50679,50679
33243,33243
38949,38949
34602,34602
48988,48988
45239,45239
20782,20782
27312,27312
16171,16171
29165,29165
15004,15004
29408,29408
48325,48325
31689,31689
40553,40553
18040,18040
23094,23094
8277,8277
9385,9385
44400,44400
9364,9364
37215,37215
37978,37978
41118,41118
46592,46592
29793,29793
31018,31018
33408,33408
16909,16909
46013,46013
43958,43958
25120,25120
30160,30160
2620,2620
41412,41412
48490,48490
46969,46969
25663,25663
29886,29886
11444,11444
40538,40538
42456,42456
35426,35426
50527,50527
33335,33335
24385,24385
23832,23832
10120,10120
47941,47941
39740,39740
44462,44462
32923,32923
39228,39228
46406,46406
34200,34200
33013,33013
48843,48843
43966,43966
48335,48335
50274,50274
41732,41732
37520,37520
39836,39836
6179,6179
46093,46093
46853,46853
42459,42459
17408,17408
45825,45825
21171,21171
34608,34608
33440,33440
46225,46225
8553,8553
45063,45063
15411,15411
46762,46762
50941,50941
34968,34968
41572,41572
36268,36268
43401,43401
32181,32181
21742,21742
2643,2643
50047,50047
35520,35520
49828,49828
45374,45374
40073,40073
40317,40317
37278,37278
44755,44755
30741,30741
6413,6413
50942,50942
46487,46487
1280,1280
30765,30765
42080,42080
47619,47619
37342,37342
50600,50600
10977,10977
2870,2870
36532,36532
43735,43735
50690,50690
43775,43775
50354,50354
48626,48626
48534,48534
15785,15785
25084,25084
47844,47844
36303,36303
19191,19191
43345,43345
31521,31521
730,730
40723,40723
31439,31439
38117,38117
32370,32370
17286,17286
48241,48241
47814,47814
29960,29960
9768,9768
41922,41922
41484,41484
43606,43606
32846,32846
41327,41327
21788,21788
37826,37826
1248,1248
45843,45843
38811,38811
46662,46662
50116,50116
31417,31417
30191,30191
32507,32507
33409,33409
23622,23622
33602,33602
27271,27271
50786,50786
43179,43179
32616,32616
21004,21004
32072,32072
42478,42478
49207,49207
41860,41860
28390,28390
48996,48996
30218,30218
21634,21634
43088,43088
43918,43918
40733,40733
38217,38217
33214,33214
37048,37048
42105,42105
44252,44252
42077,42077
39112,39112
20264,20264
31018,31018
44934,44934
8021,8021
24277,24277
19755,19755
44183,44183
42869,42869
44786,44786
39555,39555
47810,47810
48691,48691
23450,23450
47403,47403
41676,41676
49109,49109
46306,46306
23530,23530
14605,14605
31309,31309
2415,2415
31962,31962
26788,26788
40796,40796
49688,49688
28857,28857
49805,49805
35592,35592
22613,22613
32864,32864
40445,40445
50005,50005
36046,36046
16021,16021
30334,30334
42785,42785
37500,37500
43864,43864
42461,42461
32573,32573
42457,42457
44961,44961
24505,24505
47106,47106
48484,48484
6250,6250
7811,7811
47430,47430
32962,32962
17684,17684
42588,42588
11619,11619
10526,10526
36279,36279
36341,36341
44922,44922
49823,49823
15528,15528
40398,40398
51076,51076
46434,46434
44214,44214
38295,38295
22854,22854
44707,44707
47363,47363
30984,30984
15340,15340
34000,34000
48699,48699
37645,37645
48630,48630
45923,45923
42108,42108
45156,45156
26103,26103
37542,37542
50895,50895
28436,28436
50087,50087
48336,48336
7352,7352
44620,44620
44332,44332
46212,46212
49927,49927
2023,2023
40400,40400
27466,27466
48381,48381
32727,32727
5714,5714
31135,31135
33379,33379
31910,31910
320,320
11750,11750
45013,45013
36573,36573
47369,47369
39106,39106
39723,39723
41586,41586
48371,48371
31494,31494
47024,47024
44001,44001
34245,34245
1409,1409
44415,44415
37289,37289
50058,50058
48367,48367
34559,34559
37137,37137
33208,33208
37313,37313
46826,46826
44733,44733
3234,3234
46482,46482
44383,44383
47379,47379
33748,33748
46937,46937
14624,14624
42960,42960
33637,33637
25766,25766
31788,31788
7734,7734
30776,30776
37807,37807
33050,33050
46122,46122
34330,34330
48623,48623
49307,49307
43043,43043
31553,31553
44960,44960
40701,40701
33919,33919
47109,47109
23147,23147
37031,37031
36363,36363
26554,26554
37798,37798
7455,7455
48897,48897
39625,39625
33920,33920
20286,20286
31791,31791
29885,29885
45170,45170
15066,15066
42254,42254
46969,46969
32545,32545
4373,4373
32021,32021
48841,48841
47740,47740
3905,3905
45885,45885
46148,46148
37123,37123
42396,42396
32158,32158
42306,42306
32454,32454
32066,32066
45726,45726
43893,43893
50556,50556
36883,36883
28702,28702
38205,38205
33024,33024
